  0.01	1	1	S	1534349	                  Mycolicibacterium helvum
  0.01	1	1	S	67081	                  Mycolicibacterium alvei
  0.01	1	1	S	1286181	                  Mycolicibacterium arabiense
  0.01	1	0	S	1804	                  Mycolicibacterium gilvum
  0.01	1	1	S1	278137	                    Mycolicibacterium gilvum Spyr1
  0.04	5	1	G	670516	                Mycobacteroides
  0.02	3	3	S	83262	                  Mycobacteroides immunogenum
  0.01	1	1	S	1774	                  Mycobacteroides chelonae
  0.04	5	0	F	85026	              Gordoniaceae
  0.03	4	1	G	2053	                Gordonia
  0.01	2	1	G1	2657482	                  unclassified Gordonia (in: high G+C Gram-positive bacteria)
  0.01	1	1	S	2811424	                    Gordonia sp. PDNC005
  0.01	1	1	S	84096	                  Gordonia alkanivorans
  0.01	1	0	G	59613	                Skermania
  0.01	1	1	S	39122	                  Skermania piniformis
  0.02	3	0	F	85025	              Nocardiaceae
  0.01	2	0	G	1817	                Nocardia
  0.01	1	1	S	37329	                  Nocardia farcinica
  0.01	1	0	G1	2637762	                  unclassified Nocardia
  0.01	1	1	S	1047172	                    Nocardia sp. CS682
  0.01	1	1	G	1827	                Rhodococcus
  0.01	1	0	F	85029	              Dietziaceae
  0.01	1	0	G	37914	                Dietzia
  0.01	1	1	S	139021	                  Dietzia psychralcaliphila
  1.41	197	8	O	85006	            Micrococcales
  0.81	113	1	F	1268	              Micrococcaceae
  0.41	58	1	G	32207	                Rothia
  0.26	36	31	S	43675	                  Rothia mucilaginosa
  0.04	5	5	S1	680646	                    Rothia mucilaginosa DY-18
  0.14	20	20	S	37923	                  Rothia kristinae
  0.01	1	1	S	2047	                  Rothia dentocariosa
  0.19	27	2	G	57493	                Kocuria
  0.11	15	15	S	72000	                  Kocuria rhizophila
  0.05	7	7	S	71999	                  Kocuria palustris
  0.01	2	2	S	1272	                  Kocuria varians
  0.01	1	0	G1	2649579	                  unclassified Kocuria
  0.01	1	1	S	1702043	                    Kocuria sp. BT304
  0.06	9	1	G	1663	                Arthrobacter
  0.04	5	5	S	37921	                  Arthrobacter agilis
  0.01	2	0	G1	235627	                  unclassified Arthrobacter
  0.01	1	1	S	2651199	                    Arthrobacter sp. CDRTa11
  0.01	1	1	S	2886935	                    Arthrobacter sp. zg-Y453
  0.01	1	1	S	37928	                  Arthrobacter crystallopoietes
  0.05	7	6	G	1269	                Micrococcus
  0.01	1	1	S	1270	                  Micrococcus luteus
  0.03	4	0	G	1645	                Renibacterium
  0.03	4	4	S	1646	                  Renibacterium salmoninarum
  0.01	2	1	G	1742989	                Glutamicibacter
  0.01	1	1	S	1933880	                  Glutamicibacter halophytocola
  0.01	2	0	G	2078575	                Psychromicrobium
  0.01	2	2	S	1618207	                  Psychromicrobium lacuslunae
  0.01	1	0	G	1742992	                Paenarthrobacter
  0.01	1	0	G1	2634190	                  unclassified Paenarthrobacter
  0.01	1	1	S	2979324	                    Paenarthrobacter sp. JL.01a
  0.01	1	0	G	1742993	                Pseudarthrobacter
  0.01	1	0	G1	2647000	                  unclassified Pseudarthrobacter
  0.01	1	1	S	2973976	                    Pseudarthrobacter sp. NS4
  0.01	1	0	G	1868332	                Neomicrococcus
  0.01	1	1	S	556325	                  Neomicrococcus aestuarii
  0.36	50	11	F	85023	              Microbacteriaceae
  0.11	15	0	F1	1655488	                Luna cluster
  0.11	15	1	F2	1655489	                  Luna-1 subcluster
  0.10	14	11	G	529883	                    Rhodoluna
  0.02	3	3	S	529884	                      Rhodoluna lacicola
  0.06	9	2	G	33882	                Microbacterium
  0.02	3	0	G1	2609290	                  unclassified Microbacterium
  0.01	1	1	S	367477	                    Microbacterium sp. XT11
  0.01	1	1	S	2925844	                    Microbacterium sp. H1-D42
  0.01	1	1	S	2103230	                    Microbacterium sp. str. 'China'
  0.01	1	1	S	2782167	                  Microbacterium luteum
  0.01	1	1	S	370764	                  Microbacterium pygmaeum
  0.01	1	1	S	84292	                  Microbacterium chocolatum
  0.01	1	1	S	199592	                  Microbacterium paraoxydans
  0.03	4	0	G	1573	                Clavibacter
  0.02	3	3	S	28447	                  Clavibacter michiganensis
  0.01	1	1	S	1734031	                  Clavibacter phaseoli
  0.01	2	0	G	2034	                Curtobacterium
  0.01	2	0	G1	257496	                  unclassified Curtobacterium
  0.01	2	2	S	1561023	                    Curtobacterium sp. MR_MD2014
  0.01	2	0	G	33886	                Rathayibacter
  0.01	2	0	G1	2609250	                  unclassified Rathayibacter
  0.01	2	2	S	2609252	                    Rathayibacter sp. VKM Ac-2759
  0.01	2	1	G	55968	                Leucobacter
  0.01	1	1	S	2714934	                  Leucobacter insecticola
  0.01	1	0	G	110932	                Leifsonia
  0.01	1	0	G1	2663824	                  unclassified Leifsonia
  0.01	1	1	S	2781978	                    Leifsonia sp. ZF2019
  0.01	1	1	G	190323	                Plantibacter
  0.01	1	0	G	120212	                Subtercola
  0.01	1	0	G1	2648727	                  unclassified Subtercola
  0.01	1	1	S	2895559	                    Subtercola sp. AK-R2A1-2
  0.01	1	0	G	1705353	                Aurantimicrobium
  0.01	1	1	S	1987356	                  Aurantimicrobium photophilum
  0.01	1	0	G	46352	                Agrococcus
  0.01	1	0	G1	2615065	                  unclassified Agrococcus
  0.01	1	1	S	2933290	                    Agrococcus sp. SCSIO52902
  0.06	8	0	F	85019	              Brevibacteriaceae
  0.06	8	0	G	1696	                Brevibacterium
  0.03	4	0	G1	2614124	                  unclassified Brevibacterium
  0.03	4	4	S	2575923	                    Brevibacterium sp. CS2
  0.01	2	2	S	199591	                  Brevibacterium luteolum
  0.01	2	2	S	2697563	                  Brevibacterium atlanticum
  0.03	4	0	F	85021	              Intrasporangiaceae
  0.03	4	1	G	53457	                Janibacter
  0.01	2	2	S	53458	                  Janibacter limosus
  0.01	1	0	G1	2649294	                  unclassified Janibacter
  0.01	1	1	S	2963431	                    Janibacter sp. CX7
  0.02	3	0	F	2805426	              Kytococcaceae
  0.02	3	0	G	57499	                Kytococcus
  0.02	3	3	S	1276	                  Kytococcus sedentarius
  0.02	3	0	F	145357	              Dermacoccaceae
  0.02	3	0	G	57495	                Dermacoccus
  0.02	3	3	S	1274	                  Dermacoccus nishinomiyaensis
  0.01	2	0	F	85020	              Dermabacteraceae
  0.01	1	1	G	36739	                Dermabacter
  0.01	1	0	G	43668	                Brachybacterium
  0.01	1	0	S	2795215	                  Brachybacterium halotolerans
  0.01	1	1	S1	2887346	                    Brachybacterium halotolerans subsp. kimchii
  0.01	2	0	F	2805590	              Ornithinimicrobiaceae
  0.01	1	0	G	125287	                Ornithinimicrobium
  0.01	1	1	S	1288636	                  Ornithinimicrobium flavum
  0.01	1	0	G	265976	                Serinicoccus
  0.01	1	1	S	767452	                  Serinicoccus chungangensis
  0.01	1	0	F	85016	              Cellulomonadaceae
  0.01	1	0	G	458839	                Actinotalea
  0.01	1	0	G1	2638618	                  unclassified Actinotalea
  0.01	1	1	S	2758442	                    Actinotalea sp. JY-7876
  0.01	1	0	F	85017	              Promicromonosporaceae
  0.01	1	1	G	157920	                Cellulosimicrobium
  0.01	1	0	F	1331736	              Ruaniaceae
  0.01	1	0	G	626119	                Ruania
  0.01	1	1	S	2779775	                  Ruania alkalisoli
  0.01	1	0	O1	577468	              Micrococcales incertae sedis
  0.01	1	0	G	754249	                Luteimicrobium
  0.01	1	1	S	1133546	                  Luteimicrobium xylanilyticum
  0.91	127	0	O	85009	            Propionibacteriales
  0.79	111	10	F	31957	              Propionibacteriaceae
  0.71	100	9	G	1912216	                Cutibacterium
  0.36	51	51	S	1747	                  Cutibacterium acnes
  0.23	32	32	S	33011	                  Cutibacterium granulosum
  0.04	5	5	S	2559073	                  Cutibacterium modestum
  0.02	3	3	S	33010	                  Cutibacterium avidum
  0.01	1	0	G	1085622	                Propioniciclava
  0.01	1	1	S	2714937	                  Propioniciclava coleopterorum
  0.11	16	1	F	85015	              Nocardioidaceae
  0.07	10	0	G	1839	                Nocardioides
  0.03	4	0	G1	2615069	                  unclassified Nocardioides
  0.01	1	1	S	196162	                    Nocardioides sp. JS614
  0.01	1	1	S	2917724	                    Nocardioides sp. TF02-7
  0.01	1	1	S	2663857	                    Nocardioides sp. zg-579
  0.01	1	1	S	2760705	                    Nocardioides sp. InS609-2
  0.01	2	2	S	419476	                  Nocardioides marinisabuli
  0.01	1	1	S	2849501	                  Nocardioides panacis
  0.01	1	1	S	2760089	                  Nocardioides dongkuii
  0.01	1	1	S	627624	                  Nocardioides panacisoli
  0.01	1	1	S	2483798	                  Nocardioides pantholopis
  0.03	4	0	G	116071	                Micropruina
  0.03	4	4	S	75385	                  Micropruina glycogenica
  0.01	1	0	G	3024237	                Solicola
  0.01	1	1	S	2908642	                  Solicola gregarius
  0.22	31	0	O	85011	            Kitasatosporales
  0.22	31	1	F	2062	              Streptomycetaceae
  0.21	30	2	G	1883	                Streptomyces
  0.09	12	3	G1	2593676	                  unclassified Streptomyces
  0.01	1	1	S	2136173	                    Streptomyces sp. So13.3
  0.01	1	1	S	659352	                    Streptomyces sp. SN-593
  0.01	1	1	S	2981134	                    Streptomyces sp. HUAS 13-4
  0.01	1	1	S	477697	                    Streptomyces sp. T12
  0.01	1	1	S	2871487	                    Streptomyces sp. A144
  0.01	1	1	S	2742137	                    Streptomyces sp. NA02950
  0.01	1	1	S	3004093	                    Streptomyces sp. HUAS 2-6
  0.01	1	1	S	2305220	                    Streptomyces sp. W1SF4
  0.01	1	1	S	2751189	                    Streptomyces sp. NEAU-sy36
  0.01	2	0	G1	629295	                  Streptomyces griseus group
  0.01	1	0	G2	1482561	                    Streptomyces anulatus subgroup
  0.01	1	1	S	1892	                      Streptomyces anulatus
  0.01	1	0	G2	1482601	                    Streptomyces microflavus subgroup
  0.01	1	1	S	1919	                      Streptomyces microflavus
  0.01	2	2	S	1971	                  Streptomyces noursei
  0.01	2	0	G1	2838335	                  Streptomyces aurantiacus group
  0.01	1	1	S	132473	                    Streptomyces alboniger
  0.01	1	1	S	1783515	                    Streptomyces qaidamensis
  0.01	1	0	G1	2839105	                  Streptomyces violaceusniger group
  0.01	1	1	S	1912	                    Streptomyces hygroscopicus
  0.01	1	1	S	1977088	                  Streptomyces ficellus
  0.01	1	1	S	553510	                  Streptomyces gilvosporeus
  0.01	1	1	S	67296	                  Streptomyces finlayi
  0.01	1	1	S	1827580	                  Streptomyces nigra
  0.01	1	1	S	362257	                  Streptomyces vietnamensis
  0.01	1	1	S	68278	                  Streptomyces tuirus
  0.01	1	1	S	1901	                  Streptomyces clavuligerus
  0.01	1	0	S	67581	                  Streptomyces viridosporus
  0.01	1	1	S1	665577	                    Streptomyces viridosporus T7A
  0.01	1	1	S	1535768	                  Streptomyces lunaelactis
  0.10	14	0	O	85008	            Micromonosporales
  0.10	14	0	F	28056	              Micromonosporaceae
  0.06	9	0	G	1873	                Micromonospora
  0.02	3	3	S	307121	                  Micromonospora krabiensis
  0.01	2	2	S	47850	                  Micromonospora aurantiaca
  0.01	2	2	S	47857	                  Micromonospora echinaurantiaca
  0.01	1	1	S	291594	                  Micromonospora rifamycinica
  0.01	1	1	S	2749844	                  Micromonospora ferruginea
  0.01	2	0	G	390988	                Actinocatenispora
  0.01	2	2	S	227318	                  Actinocatenispora thailandica
  0.01	1	0	G	53365	                Catellatospora
  0.01	1	0	G1	2645785	                  unclassified Catellatospora
  0.01	1	1	S	2728827	                    Catellatospora sp. IY07-71
  0.01	1	0	G	673534	                Plantactinospora
  0.01	1	0	G1	2631981	                  unclassified Plantactinospora
  0.01	1	1	S	2024580	                    Plantactinospora sp. KBS50
  0.01	1	0	G	907364	                Phytohabitans
  0.01	1	1	S	1076124	                  Phytohabitans flavus
  0.09	13	0	O	85010	            Pseudonocardiales
  0.09	13	4	F	2070	              Pseudonocardiaceae
  0.03	4	0	G	1813	                Amycolatopsis
  0.02	3	2	G1	2618356	                  unclassified Amycolatopsis
  0.01	1	1	S	2745196	                    Amycolatopsis sp. CA-230715
  0.01	1	1	S	2842453	                  Amycolatopsis aidingensis
  0.01	2	0	G	1835	                Saccharopolyspora
  0.01	1	1	S	1836	                  Saccharopolyspora erythraea
  0.01	1	1	S	60894	                  Saccharopolyspora spinosa
  0.01	2	0	G	1847	                Pseudonocardia
  0.01	1	1	S	2074	                  Pseudonocardia autotrophica
  0.01	1	1	S	2792008	                  Pseudonocardia abyssalis
  0.01	1	0	G	1851	                Saccharomonospora
  0.01	1	0	S	632569	                  Saccharomonospora marina
  0.01	1	1	S1	882083	                    Saccharomonospora marina XMU15
  0.06	8	0	O	2037	            Actinomycetales
  0.06	8	0	F	2049	              Actinomycetaceae
  0.04	6	2	G	2529408	                Schaalia
  0.02	3	3	S	1660	                  Schaalia odontolytica
  0.01	1	1	S	52773	                  Schaalia meyeri
  0.01	1	0	G	1654	                Actinomyces
  0.01	1	1	S	1852377	                  Actinomyces pacaensis
  0.01	1	0	G	2888879	                Nanchangia
  0.01	1	1	S	2692125	                  Nanchangia anserum
  0.02	3	0	O	2039638	            Candidatus Nanopelagicales
  0.02	3	0	F	2162846	              Candidatus Nanopelagicaceae
  0.02	3	2	G	622681	                Candidatus Planktophila
  0.01	1	1	S	1884907	                  Candidatus Planktophila vernalis
  0.02	3	0	O	1643682	            Geodermatophilales
  0.02	3	0	F	85030	              Geodermatophilaceae
  0.01	2	0	G	88138	                Modestobacter
  0.01	2	0	G1	2643866	                  unclassified Modestobacter
  0.01	2	2	S	2851567	                    Modestobacter sp. L9-4
  0.01	1	0	G	38501	                Blastococcus
  0.01	1	0	S	138336	                  Blastococcus saxobsidens
  0.01	1	1	S1	1146883	                    Blastococcus saxobsidens DD2
  0.01	2	0	O	85004	            Bifidobacteriales
  0.01	2	0	F	31953	              Bifidobacteriaceae
  0.01	2	1	G	1678	                Bifidobacterium
  0.01	1	1	S	33905	                  Bifidobacterium thermophilum
  0.01	1	0	O	85012	            Streptosporangiales
  0.01	1	0	F	83676	              Nocardiopsaceae
  0.01	1	0	G	2013	                Nocardiopsis
  0.01	1	0	G1	2649073	                  unclassified Nocardiopsis
  0.01	1	1	S	2831968	                    Nocardiopsis sp. HDS12
  0.05	7	0	C	84992	          Acidimicrobiia
  0.05	7	0	O	84993	            Acidimicrobiales
  0.04	5	0	F	633392	              Iamiaceae
  0.04	5	0	G	1648491	                Aquihabitans
  0.04	5	0	G1	2633173	                  unclassified Aquihabitans
  0.03	4	4	S	2849779	                    Aquihabitans sp. G128
  0.01	1	1	S	2884263	                    Aquihabitans sp. Kera 3
  0.01	1	0	F	84994	              Acidimicrobiaceae
  0.01	1	0	G	53634	                Acidimicrobium
  0.01	1	0	S	53635	                  Acidimicrobium ferrooxidans
  0.01	1	1	S1	525909	                    Acidimicrobium ferrooxidans DSM 10331
  0.01	1	0	F	2448023	              Ilumatobacteraceae
  0.01	1	0	G	682522	                Ilumatobacter
  0.01	1	0	S	467094	                  Ilumatobacter coccineus
  0.01	1	1	S1	1313172	                    Ilumatobacter coccineus YM16-304
  0.01	2	0	C	84995	          Rubrobacteria
  0.01	2	0	O	84996	            Rubrobacterales
  0.01	2	0	F	84997	              Rubrobacteraceae
  0.01	2	0	G	42255	                Rubrobacter
  0.01	1	1	S	49319	                  Rubrobacter xylanophilus
  0.01	1	1	S	2653851	                  Rubrobacter tropicus
  0.01	2	0	C	1497346	          Thermoleophilia
  0.01	2	0	O	2843198	            Miltoncostaeales
  0.01	2	0	F	2843199	              Miltoncostaeaceae
  0.01	2	1	G	2843200	                Miltoncostaea
  0.01	1	1	S	2843216	                  Miltoncostaea oceani
  0.01	1	0	C	84998	          Coriobacteriia
  0.01	1	0	O	84999	            Coriobacteriales
  0.01	1	0	F	84107	              Coriobacteriaceae
  0.01	1	0	G	102106	                Collinsella
  0.01	1	1	S	147206	                  Collinsella stercoris
  2.16	303	24	P	1239	        Bacillota
  0.93	130	3	C	91061	          Bacilli
  0.56	79	3	O	1385	            Bacillales
  0.40	56	1	F	90964	              Staphylococcaceae
  0.38	53	27	G	1279	                Staphylococcus
  0.07	10	10	S	29382	                  Staphylococcus cohnii
  0.06	9	9	S	1282	                  Staphylococcus epidermidis
  0.02	3	3	S	1290	                  Staphylococcus hominis
  0.01	1	0	G1	2815305	                  Staphylococcus intermedius group
  0.01	1	1	S	283734	                    Staphylococcus pseudintermedius
  0.01	1	1	S	1280	                  Staphylococcus aureus
  0.01	1	1	S	29388	                  Staphylococcus capitis
  0.01	1	1	S	29385	                  Staphylococcus saprophyticus
  0.01	1	0	G	1955413	                Abyssicoccus
  0.01	1	1	S	1817405	                  Abyssicoccus albus
  0.01	1	0	G	2803850	                Mammaliicoccus
  0.01	1	0	G1	2803851	                  unclassified Mammaliicoccus
  0.01	1	1	S	2962659	                    Mammaliicoccus sp. Marseille-Q6498
  0.08	11	3	F	186817	              Bacillaceae
  0.04	5	0	G	1386	                Bacillus
  0.02	3	0	G1	653685	                  Bacillus subtilis group
  0.02	3	0	G2	1938374	                    Bacillus amyloliquefaciens group
  0.01	2	1	S	492670	                      Bacillus velezensis
  0.01	1	1	S1	1458206	                        Bacillus velezensis NJN-6
  0.01	1	1	S	659243	                      Bacillus siamensis
  0.01	1	0	G1	86661	                  Bacillus cereus group
  0.01	1	1	S	1392	                    Bacillus anthracis
  0.01	1	0	S	324767	                  Bacillus infantis
  0.01	1	1	S1	1367477	                    Bacillus infantis NRRL B-14911
  0.01	1	0	G	2675231	                Mesobacillus
  0.01	1	1	S	129985	                  Mesobacillus jeotgali
  0.01	1	0	G	2685905	                Salicibibacter
  0.01	1	1	S	2743000	                  Salicibibacter cibarius
  0.01	1	0	G	2837485	                Evansella
  0.01	1	0	G1	2837486	                  unclassified Evansella
  0.01	1	1	S	2924033	                    Evansella sp. LMS18
  0.02	3	0	F	186822	              Paenibacillaceae
  0.01	2	0	G	44249	                Paenibacillus
  0.01	1	1	S	1333845	                  Paenibacillus sophorae
  0.01	1	0	G1	185978	                  unclassified Paenibacillus
  0.01	1	1	S	2777984	                    Paenibacillus sp. JNUCC-32
  0.01	1	0	F1	85151	                Aneurinibacillus group
  0.01	1	0	G	55079	                  Aneurinibacillus
  0.01	1	1	S	1500254	                    Aneurinibacillus soli
  0.02	3	0	F	186823	              Alicyclobacillaceae
  0.01	2	2	G	1129704	                Kyrpidia
  0.01	1	0	G	29330	                Alicyclobacillus
  0.01	1	1	S	2931921	                  Alicyclobacillus mengziensis
  0.01	1	0	F	186818	              Planococcaceae
  0.01	1	0	G	1372	                Planococcus
  0.01	1	1	S	1038856	                  Planococcus plakortidis
  0.01	1	0	F	186824	              Thermoactinomycetaceae
  0.01	1	0	G	1274351	                Kroppenstedtia
  0.01	1	1	S	1380685	                  Kroppenstedtia pulmonis
  0.01	1	0	O1	539002	              Bacillales incertae sedis
  0.01	1	0	O2	539742	                Bacillales Family XII. Incertae Sedis
  0.01	1	0	G	33986	                  Exiguobacterium
  0.01	1	1	S	33987	                    Exiguobacterium aurantiacum
  0.34	48	1	O	186826	            Lactobacillales
  0.20	28	1	F	1300	              Streptococcaceae
  0.18	25	11	G	1301	                Streptococcus
  0.02	3	0	G1	2608887	                  unclassified Streptococcus
  0.01	2	2	S	712633	                    Streptococcus sp. oral taxon 431
  0.01	1	1	S	1316408	                    Streptococcus sp. HSISM1
  0.01	2	2	S	1305	                  Streptococcus sanguinis
  0.01	2	0	S	1318	                  Streptococcus parasanguinis
  0.01	1	1	S1	760570	                    Streptococcus parasanguinis ATCC 15912
  0.01	1	1	S1	1114965	                    Streptococcus parasanguinis FW213
  0.01	1	1	S	1303	                  Streptococcus oralis
  0.01	1	1	S	2819619	                  Streptococcus toyakuensis
  0.01	1	1	S	1156431	                  Streptococcus ilei
  0.01	1	1	S	28037	                  Streptococcus mitis
  0.01	1	1	S	1343	                  Streptococcus vestibularis
  0.01	1	1	S	1313	                  Streptococcus pneumoniae
  0.01	1	1	S	1309	                  Streptococcus mutans
  0.01	2	1	G	1357	                Lactococcus
  0.01	1	1	S	1359	                  Lactococcus cremoris
  0.08	11	1	F	33958	              Lactobacillaceae
  0.04	5	3	G	1578	                Lactobacillus
  0.01	2	2	S	47770	                  Lactobacillus crispatus
  0.02	3	2	G	1243	                Leuconostoc
  0.01	1	1	S	1252	                  Leuconostoc carnosum
  0.01	2	0	G	2767842	                Lactiplantibacillus
  0.01	2	2	S	1590	                  Lactiplantibacillus plantarum
  0.04	5	0	F	186827	              Aerococcaceae
  0.04	5	1	G	1375	                Aerococcus
  0.01	2	2	S	1377	                  Aerococcus viridans
  0.01	2	2	S	51665	                  Aerococcus urinaeequi
  0.01	2	0	F	186828	              Carnobacteriaceae
  0.01	1	1	G	2747	                Carnobacterium
  0.01	1	0	G	117563	                Granulicatella
  0.01	1	1	S	46124	                  Granulicatella adiacens
  0.01	1	0	F	81852	              Enterococcaceae
  0.01	1	0	G	2737	                Vagococcus
  0.01	1	0	G1	2648499	                  unclassified Vagococcus
  0.01	1	1	S	2925838	                    Vagococcus sp. CY52-2
  0.47	66	0	C	186801	          Clostridia
  0.44	61	10	O	186802	            Eubacteriales
  0.09	13	2	F	186803	              Lachnospiraceae
  0.03	4	0	G	2316020	                Mediterraneibacter
  0.03	4	4	S	33038	                  [Ruminococcus] gnavus
  0.01	2	0	G	207244	                Anaerostipes
  0.01	2	2	S	1229621	                  Anaerostipes rhamnosivorans
  0.01	2	0	G	1164882	                Lachnoanaerobaculum
  0.01	2	2	S	617123	                  Lachnoanaerobaculum umeaense
  0.01	1	0	G	2997360	                Anaeropeptidivorans
  0.01	1	1	S	2934315	                  Anaeropeptidivorans aminofermentans
  0.01	1	0	G	2005359	                Faecalicatena
  0.01	1	0	G1	2635385	                  unclassified Faecalicatena
  0.01	1	1	S	2823316	                    Faecalicatena sp. Marseille-Q4148
  0.01	1	0	G	830	                Butyrivibrio
  0.01	1	1	S	45851	                  Butyrivibrio crossotus
  0.09	12	1	F	31979	              Clostridiaceae
  0.06	8	0	G	1485	                Clostridium
  0.02	3	3	S	1519	                  Clostridium tyrobutyricum
  0.01	1	1	S	1491	                  Clostridium botulinum
  0.01	1	1	S	1504	                  Clostridium septicum
  0.01	1	1	S	1548	                  Clostridium scatologenes
  0.01	1	1	S	360422	                  Clostridium tagluense
  0.01	1	1	S	1534	                  Clostridium kluyveri
  0.01	2	0	G	1848399	                Crassaminicella
  0.01	2	0	G1	2633479	                  unclassified Crassaminicella
  0.01	2	2	S	2855394	                    Crassaminicella sp. 143-21
  0.01	1	0	G	114627	                Alkaliphilus
  0.01	1	0	G1	2646756	                  unclassified Alkaliphilus
  0.01	1	1	S	2731219	                    Alkaliphilus sp. B6464
  0.07	10	2	F	216572	              Oscillospiraceae
  0.01	2	0	G	35829	                Acetivibrio
  0.01	2	2	S	1677857	                  Acetivibrio saccincola
  0.01	2	0	G	292632	                Subdoligranulum
  0.01	2	2	S	214851	                  Subdoligranulum variabile
  0.01	1	0	G	2842531	                Solibaculum
  0.01	1	1	S	2780922	                  Solibaculum mannosilyticum
  0.01	1	0	G	946234	                Flavonifractor
  0.01	1	1	S	292800	                  Flavonifractor plautii
  0.01	1	0	G	2304693	                Pseudoclostridium
  0.01	1	1	S	84032	                  Pseudoclostridium thermosuccinogenes
  0.01	1	0	G	1905344	                Ruthenibacterium
  0.01	1	1	S	1550024	                  Ruthenibacterium lactatiformans
  0.03	4	0	F	186806	              Eubacteriaceae
  0.02	3	0	G	274470	                Alkalibacter
  0.02	3	3	S	2815577	                  Alkalibacter rhizosphaerae
  0.01	1	1	G	1730	                Eubacterium
  0.02	3	0	F	2937909	              Desulfitobacteriaceae
  0.01	2	0	G	36853	                Desulfitobacterium
  0.01	2	0	S	36854	                  Desulfitobacterium dehalogenans
  0.01	2	2	S1	756499	                    Desulfitobacterium dehalogenans ATCC 51507
  0.01	1	0	G	79206	                Desulfosporosinus
  0.01	1	0	S	1563	                  Desulfosporosinus orientis
  0.01	1	1	S1	768706	                    Desulfosporosinus orientis DSM 765
  0.02	3	0	O1	538999	              Eubacteriales incertae sedis
  0.02	3	1	F	543314	                Eubacteriales Family XIII. Incertae Sedis
  0.01	1	0	G	86331	                  Mogibacterium
  0.01	1	1	S	114527	                    Mogibacterium diversum
  0.01	1	0	G	1926556	                  Emergencia
