ERR6913113	Achromobacter xylosoxidans	85698	S	14	32	46	0.00434
ERR6913113	Rhizobacter sp. AJA081-3	2753607	S	16	9	25	0.00236
ERR6913113	Rhizobacter gummiphilus	946333	S	10	4	14	0.00132
ERR6913113	Xylophilus rhododendri	2697032	S	10	5	15	0.00142
ERR6913113	Ferribacterium limneticum	76259	S	30	14	44	0.00415
ERR6913113	Aquaspirillum sp. LM1	1938604	S	26	7	33	0.00311
ERR6913113	Microbacterium sp. PM5	2014534	S	15	57	72	0.00680
ERR6913113	Agreia sp. COWG	2773266	S	15	22	37	0.00349
ERR6913113	Paeniglutamicibacter sp. Y32M11	2853258	S	11	15	26	0.00245
ERR6913113	Corynebacterium accolens	38284	S	50	86	136	0.01284
ERR6913113	Corynebacterium segmentosum	43990	S	49	58	107	0.01010
ERR6913113	Corynebacterium macginleyi	38290	S	37	20	57	0.00538
ERR6913113	Corynebacterium efficiens	152794	S	10	9	19	0.00179
ERR6913113	Streptomyces venezuelae	54571	S	11	126	137	0.01293
ERR6913113	Nocardioides sp. zg-579	2663857	S	11	48	59	0.00557
ERR6913113	Cutibacterium acnes	1747	S	59	25	84	0.00793
ERR6913113	Cutibacterium granulosum	33011	S	13	16	29	0.00274
ERR6913113	Actinomadura madurae	1993	S	10	14	24	0.00227
ERR6913113	Bifidobacterium adolescentis	1680	S	11	15	26	0.00245
ERR6913113	Bifidobacterium longum	216816	S	11	11	22	0.00208
ERR6913113	Aquihabitans sp. G128	2849779	S	18	17	35	0.00330
ERR6913113	Aquihabitans sp. Kera 3	2884263	S	10	7	17	0.00160
ERR6913113	Blautia wexlerae	418240	S	83	102	185	0.01746
ERR6913113	Blautia obeum	40520	S	17	17	34	0.00321
ERR6913113	Anaerobutyricum hallii	39488	S	20	7	27	0.00255
ERR6913113	Anaerostipes hadrus	649756	S	17	13	30	0.00283
ERR6913113	Faecalibacterium prausnitzii	853	S	24	40	64	0.00604
ERR6913113	Streptococcus parauberis	1348	S	20	23	43	0.00406
ERR6913113	Streptococcus suis	1307	S	20	42	62	0.00585
ERR6913113	Streptococcus thermophilus	1308	S	14	14	28	0.00264
ERR6913113	Staphylococcus epidermidis	1282	S	13	10	23	0.00217
ERR6913113	Staphylococcus cohnii	29382	S	13	23	36	0.00340
ERR6913113	Staphylococcus hominis	1290	S	12	7	19	0.00179
ERR6913113	Faecalibacillus intestinalis	1982626	S	19	7	26	0.00245
ERR6913113	Oscillatoria nigro-viridis	482564	S	18	7	25	0.00236
ERR6913113	Microcoleus vaginatus	119532	S	18	4	22	0.00208
ERR6913113	Flavobacterium sp. Sr18	935222	S	27	37	64	0.00604
ERR6913113	Flavobacterium sp. F-340	2893886	S	23	43	66	0.00623
ERR6913113	Flavobacterium sp. IMCC36792	3016339	S	18	24	42	0.00396
ERR6913113	Flavobacterium sp. IMCC36793	3003263	S	10	8	18	0.00170
ERR6913113	Flavobacterium nackdongense	2547394	S	13	10	23	0.00217
ERR6913113	Flavobacterium sangjuense	2518177	S	12	8	20	0.00189
ERR6913113	Bacteroides thetaiotaomicron	818	S	30	13	43	0.00406
ERR6913113	Bacteroides uniformis	820	S	18	31	49	0.00463
ERR6913113	Bacteroides fragilis	817	S	12	14	26	0.00245
ERR6913113	Bacteroides xylanisolvens	371601	S	10	31	41	0.00387
ERR6913113	Phocaeicola vulgatus	821	S	60	53	113	0.01067
ERR6913113	Phocaeicola dorei	357276	S	21	21	42	0.00396
ERR6913113	Prevotella copri	165179	S	30	7	37	0.00349
ERR6913113	Parabacteroides distasonis	823	S	14	24	38	0.00359
ERR6913113	Pedobacter sp. D749	2856523	S	10	6	16	0.00151
ERR6913113	Pedobacter cryoconitis	188932	S	24	3	27	0.00255
ERR6913113	Panacibacter ginsenosidivorans	1813871	S	20	4	24	0.00227
ERR6913113	Ferruginibacter lapsinanis	563172	S	12	3	15	0.00142
ERR6913113	Pseudobacter ginsenosidimutans	661488	S	10	6	16	0.00151
ERR6913113	Limnoglobus roseus	2598579	S	15	1	16	0.00151
ERR6913113	Frigoriglobus tundricola	2774151	S	14	3	17	0.00160
ERR6913113	Aquisphaera giovannonii	406548	S	13	6	19	0.00179
ERR6913113	Singulisphaera acidiphila	466153	S	12	6	18	0.00170
ERR6913113	Opitutus sp. GAS368	1882749	S	13	3	16	0.00151
ERR6913113	Lacunisphaera limnophila	1838286	S	14	3	17	0.00160
ERR6913113	Sorangium cellulosum	56	S	22	11	33	0.00311
ERR6913113	Sandaracinus amylolyticus	927083	S	13	0	13	0.00123
ERR6913113	Nannocystis sp. fl3	2995304	S	14	1	15	0.00142
ERR6913113	Arcobacter venerupis	1054033	S	16	7	23	0.00217
ERR6913113	Aliarcobacter cryaerophilus	28198	S	14	8	22	0.00208
ERR6913113	Bacteriovorax stolpii	960	S	10	0	10	0.00094
ERR6913113	Homo sapiens	9606	S	541	28	569	0.05371
ERR6913113	Malassezia restricta	76775	S	14	3	17	0.00160
ERR6913113	Vhmlvirus VP585	1922213	S	24	23	47	0.00444
ERR6913113	Vhmlvirus mar	1922211	S	11	13	24	0.00227
ERR6913320	Streptococcus sp. LPB0220	2610896	S	10841	2297	13138	0.02512
ERR6913320	Streptococcus sp. HSISM1	1316408	S	10487	2070	12557	0.02401
ERR6913320	Streptococcus sp. Marseille-Q6470	2972784	S	3620	493	4113	0.00786
ERR6913320	Streptococcus sp. oral taxon 061	712623	S	3220	453	3673	0.00702
ERR6913320	Streptococcus sp. oral taxon 431	712633	S	2445	172	2617	0.00500
ERR6913320	Streptococcus sp. Marseille-Q3533	2759692	S	2234	191	2425	0.00464
ERR6913320	Streptococcus sp. A12	1759399	S	1701	205	1906	0.00364
ERR6913320	Streptococcus sp. 116-D4	2598453	S	1023	95	1118	0.00214
ERR6913320	Streptococcus sp. NPS 308	1902136	S	388	64	452	0.00086
ERR6913320	Streptococcus sp. FDAARGOS_192	1839799	S	249	186	435	0.00083
ERR6913320	Streptococcus sp. 1643	2576376	S	172	76	248	0.00047
ERR6913320	Streptococcus sp. HSISS2	1316411	S	99	88	187	0.00036
ERR6913320	Streptococcus sp. oral taxon 064	712624	S	90	86	176	0.00034
ERR6913320	Streptococcus sp. HSISS3	1316412	S	70	59	129	0.00025
ERR6913320	Streptococcus sp. KS 6	2598457	S	22	7	29	0.00006
ERR6913320	Streptococcus sp. HSISS1	1316410	S	21	244	265	0.00051
ERR6913320	Streptococcus sp. zg-86	2664091	S	18	0	18	0.00003
ERR6913320	Streptococcus parasanguinis	1318	S	18756	1949	20705	0.03959
ERR6913320	Streptococcus mitis	28037	S	13113	1827	14940	0.02856
ERR6913320	Streptococcus infantis	68892	S	5996	444	6440	0.01231
ERR6913320	Streptococcus oralis	1303	S	5801	826	6627	0.01267
ERR6913320	Streptococcus salivarius	1304	S	5701	1460	7161	0.01369
ERR6913320	Streptococcus sanguinis	1305	S	3930	107	4037	0.00772
ERR6913320	Streptococcus pneumoniae	1313	S	3518	5840	9358	0.01789
ERR6913320	Streptococcus lactarius	684066	S	1849	110	1959	0.00375
ERR6913320	Streptococcus australis	113107	S	1359	500	1859	0.00355
ERR6913320	Streptococcus ilei	1156431	S	1025	381	1406	0.00269
ERR6913320	Streptococcus gwangjuense	1433513	S	940	210	1150	0.00220
ERR6913320	Streptococcus cristatus	45634	S	901	51	952	0.00182
ERR6913320	Streptococcus gordonii	1302	S	878	31	909	0.00174
ERR6913320	Streptococcus pseudopneumoniae	257758	S	806	194	1000	0.00191
ERR6913320	Streptococcus toyakuensis	2819619	S	776	251	1027	0.00196
ERR6913320	Streptococcus intermedius	1338	S	280	55	335	0.00064
ERR6913320	Streptococcus anginosus	1328	S	132	86	218	0.00042
ERR6913320	Streptococcus constellatus	76860	S	42	35	77	0.00015
ERR6913320	Streptococcus koreensis	2382163	S	455	212	667	0.00128
ERR6913320	Streptococcus rubneri	1234680	S	452	146	598	0.00114
ERR6913320	Streptococcus thermophilus	1308	S	410	57	467	0.00089
ERR6913320	Streptococcus vestibularis	1343	S	343	36	379	0.00072
ERR6913320	Streptococcus suis	1307	S	218	66	284	0.00054
ERR6913320	Streptococcus mutans	1309	S	155	11	166	0.00032
ERR6913320	Streptococcus equi	1336	S	46	1	47	0.00009
ERR6913320	Streptococcus dysgalactiae	1334	S	29	3	32	0.00006
ERR6913320	Streptococcus pyogenes	1314	S	65	3	68	0.00013
ERR6913320	Streptococcus parauberis	1348	S	57	3	60	0.00011
ERR6913320	Streptococcus agalactiae	1311	S	49	2038	2087	0.00399
ERR6913320	Streptococcus parasuis	1501662	S	48	17	65	0.00012
ERR6913320	Streptococcus oriscaviae	2781599	S	41	0	41	0.00008
ERR6913320	Streptococcus pluranimalium	82348	S	40	1	41	0.00008
ERR6913320	Streptococcus gallolyticus	315405	S	36	15	51	0.00010
ERR6913320	Streptococcus respiraculi	2021971	S	34	0	34	0.00007
ERR6913320	Streptococcus iniae	1346	S	29	2	31	0.00006
ERR6913320	Streptococcus periodonticum	2490633	S	28	15	43	0.00008
ERR6913320	Streptococcus alactolyticus	29389	S	27	2	29	0.00006
ERR6913320	Streptococcus sobrinus	1310	S	24	0	24	0.00005
ERR6913320	Streptococcus merionis	400065	S	23	0	23	0.00004
ERR6913320	Streptococcus himalayensis	1888195	S	21	0	21	0.00004
ERR6913320	Streptococcus urinalis	149016	S	21	1	22	0.00004
ERR6913320	Streptococcus acidominimus	1326	S	20	0	20	0.00004
ERR6913320	Streptococcus canis	1329	S	19	1	20	0.00004
ERR6913320	Streptococcus pseudoporcinus	361101	S	18	1	19	0.00004
ERR6913320	Streptococcus ferus	1345	S	18	0	18	0.00003
ERR6913320	Streptococcus ruminantium	1917441	S	17	9	26	0.00005
ERR6913320	Streptococcus porcinus	1340	S	17	0	17	0.00003
ERR6913320	Streptococcus halotolerans	1814128	S	17	0	17	0.00003
ERR6913320	Streptococcus equinus	1335	S	17	2	19	0.00004
ERR6913320	Streptococcus uberis	1349	S	16	0	16	0.00003
ERR6913320	Streptococcus milleri	33040	S	15	13	28	0.00005
ERR6913320	Streptococcus ratti	1341	S	14	0	14	0.00003
ERR6913320	Streptococcus marmotae	1825069	S	13	0	13	0.00002
ERR6913320	Streptococcus pantholopis	1811193	S	11	0	11	0.00002
ERR6913320	Streptococcus chenjunshii	2173853	S	11	0	11	0.00002
ERR6913320	Lactococcus lactis	1358	S	17	42	59	0.00011
ERR6913320	Lactococcus cremoris	1359	S	17	5	22	0.00004
ERR6913320	Lactococcus raffinolactis	1366	S	12	0	12	0.00002
ERR6913320	Granulicatella adiacens	46124	S	6620	231	6851	0.01310
ERR6913320	Granulicatella elegans	137732	S	154	28	182	0.00035
ERR6913320	Carnobacterium divergens	2748	S	13	1	14	0.00003
ERR6913320	Carnobacterium maltaromaticum	2751	S	12	1	13	0.00002
ERR6913320	Jeotgalibaca porci	1868793	S	13	6	19	0.00004
ERR6913320	Dolosigranulum pigrum	29394	S	16	0	16	0.00003
ERR6913320	Lacticaseibacillus rhamnosus	47715	S	10	5	15	0.00003
ERR6913320	Pediococcus pentosaceus	1255	S	10	12	22	0.00004
ERR6913320	Abiotrophia defectiva	46125	S	173	15	188	0.00036
ERR6913320	Enterococcus faecium	1352	S	28	42	70	0.00013
ERR6913320	Enterococcus faecalis	1351	S	18	13	31	0.00006
ERR6913320	Vagococcus fluvialis	2738	S	12	1	13	0.00002
ERR6913320	Gemella sanguinis	84135	S	1574	113	1687	0.00323
ERR6913320	Gemella haemolysans	1379	S	358	19	377	0.00072
ERR6913320	Gemella morbillorum	29391	S	90	10	100	0.00019
ERR6913320	Exiguobacterium sp. N4-1P	2051906	S	34	3	37	0.00007
ERR6913320	Bacillus cereus	1396	S	21	137	158	0.00030
ERR6913320	Bacillus wiedmannii	1890302	S	20	9	29	0.00006
ERR6913320	Bacillus sp. JY-23	2933872	S	11	2	13	0.00002
ERR6913320	Weizmannia coagulans	1398	S	18	29	47	0.00009
ERR6913320	Paenibacillus sp. SYP-B4298	2996034	S	11	14	25	0.00005
ERR6913320	Paenibacillus mucilaginosus	61624	S	12	38	50	0.00010
ERR6913320	Staphylococcus aureus	1280	S	10	43	53	0.00010
ERR6913320	Ureibacillus thermosphaericus	51173	S	10	17	27	0.00005
ERR6913320	Veillonella dispar	39778	S	18588	2211	20799	0.03977
ERR6913320	Veillonella atypica	39777	S	14429	284	14713	0.02813
ERR6913320	Veillonella rogosae	423477	S	9278	483	9761	0.01866
ERR6913320	Veillonella sp. S12025-13	2682455	S	6762	1410	8172	0.01562
ERR6913320	Veillonella nakazawae	2682456	S	5718	1649	7367	0.01408
ERR6913320	Veillonella parvula	29466	S	4857	97	4954	0.00947
ERR6913320	Veillonella rodentium	248315	S	276	2	278	0.00053
ERR6913320	Megasphaera stantonii	2144175	S	37	7	44	0.00008
ERR6913320	Megasphaera massiliensis	1232428	S	25	5	30	0.00006
ERR6913320	Megasphaera hexanoica	1675036	S	22	8	30	0.00006
ERR6913320	Megasphaera elsdenii	907	S	19	12	31	0.00006
ERR6913320	Dialister pneumosintes	39950	S	12	10	22	0.00004
ERR6913320	Selenomonas sp. oral taxon 478	712538	S	42	13	55	0.00011
ERR6913320	Selenomonas sp. oral taxon 136	713030	S	34	9	43	0.00008
ERR6913320	Selenomonas sp. oral taxon 920	1884263	S	23	1	24	0.00005
ERR6913320	Selenomonas sp. oral taxon 126	712528	S	14	0	14	0.00003
ERR6913320	Selenomonas sputigena	69823	S	28	0	28	0.00005
ERR6913320	Selenomonas timonae	2754044	S	20	2	22	0.00004
ERR6913320	Pelosinus fermentans	365349	S	15	2	17	0.00003
ERR6913320	Lachnoanaerobaculum umeaense	617123	S	555	11	566	0.00108
ERR6913320	Blautia wexlerae	418240	S	126	97	223	0.00043
ERR6913320	Blautia obeum	40520	S	42	26	68	0.00013
ERR6913320	Blautia sp. SC05B48	2479767	S	23	57	80	0.00015
ERR6913320	Blautia sp. NBRC 113351	2877527	S	12	4	16	0.00003
ERR6913320	Blautia argi	1912897	S	14	4	18	0.00003
ERR6913320	Blautia hansenii	1322	S	12	7	19	0.00004
ERR6913320	Blautia producta	33035	S	12	2	14	0.00003
ERR6913320	Enterocloster bolteae	208479	S	107	17	124	0.00024
ERR6913320	Enterocloster asparagiformis	333367	S	17	0	17	0.00003
ERR6913320	[Ruminococcus] gnavus	33038	S	40	19	59	0.00011
ERR6913320	[Ruminococcus] torques	33039	S	40	26	66	0.00013
ERR6913320	[Ruminococcus] lactaris	46228	S	22	4	26	0.00005
ERR6913320	[Clostridium] scindens	29347	S	29	2	31	0.00006
ERR6913320	Lachnoclostridium phocaeense	1871021	S	16	3	19	0.00004
ERR6913320	Lachnoclostridium phytofermentans	66219	S	15	0	15	0.00003
ERR6913320	Lachnoclostridium sp. YL32	1834196	S	13	22	35	0.00007
ERR6913320	[Clostridium] hylemonae	89153	S	10	1	11	0.00002
ERR6913320	Roseburia hominis	301301	S	36	14	50	0.00010
ERR6913320	Roseburia intestinalis	166486	S	29	23	52	0.00010
ERR6913320	Coprococcus comes	410072	S	27	16	43	0.00008
ERR6913320	Coprococcus catus	116085	S	22	8	30	0.00006
ERR6913320	Coprococcus sp. ART55/1	751585	S	11	5	16	0.00003
ERR6913320	Coprococcus eutactus	33043	S	10	4	14	0.00003
ERR6913320	Anaerostipes hadrus	649756	S	58	14	72	0.00014
ERR6913320	Butyrivibrio fibrisolvens	831	S	19	3	22	0.00004
ERR6913320	Butyrivibrio crossotus	45851	S	18	5	23	0.00004
ERR6913320	Butyrivibrio proteoclasticus	43305	S	12	5	17	0.00003
ERR6913320	Anaerobutyricum hallii	39488	S	61	17	78	0.00015
ERR6913320	Lacrimispora xylanolytica	29375	S	16	2	18	0.00003
ERR6913320	Lacrimispora saccharolytica	84030	S	15	5	20	0.00004
ERR6913320	Lacrimispora sphenoides	29370	S	12	3	15	0.00003
ERR6913320	Dorea longicatena	88431	S	36	20	56	0.00011
ERR6913320	Dorea formicigenerans	39486	S	12	8	20	0.00004
ERR6913320	Lachnospira eligens	39485	S	28	2	30	0.00006
ERR6913320	Marvinbryantia formatexigens	168384	S	25	1	26	0.00005
